Accident_Chainage,Equipment_Chainage,Equip_LATITUDE,Equip_LONGITUDE,Location
109.5,109.64,78.58196,17.2342,Bongulur_109.500_Inner
109.5,109.64,78.58196,17.2342,Bongluru_109.500 Outer
109.6,109.64,78.58196,17.2342,Bongluru_109.600 Outer
109.65,109.64,78.58196,17.2342,Bonguluru_109.650_inner
110,110,78.57827,17.23207,Bonguluru_110.000_Inner
110,110,78.57827,17.23207,Bongulur_110.000 Inner
110.1,110,78.57827,17.23207,Bonguluru_110.100_Inner
110.55,111,78.57077,17.228,Bongluru_110.550_Outer
111,111,78.57077,17.228,Bonguluru
111,111,78.57077,17.228,Bonguluru_111.000_inner
111,111,78.57077,17.228,Bonguluru_111.000 _outer
111,111,78.57077,17.228,Bongluru_111.000_inner
111,111,78.57077,17.228,Bongluru_111.000_inner
111,111,78.57077,17.228,Bongluru_111.000 Inner
111.1,111.1,78.56981,17.2275,Bonguluru_111.100_Outer
111.2,111.1,78.56981,17.2275,Bongluru_111.200_inner
111.5,111.1,78.56981,17.2275,Bongluru_111.500_inner
111.5,111.1,78.56981,17.2275,Bongluru_111.500 Outer
112,112,78.5627,17.22402,Bonguluru
112,112,78.5627,17.22402,Bonguluru_112.000 _outer
112,112,78.5627,17.22402,Ravirayal_112.000_inner
112,112,78.5627,17.22402,Bongluru_112.000_Inner
112,112,78.5627,17.22402,Bongluru_112.000_Inner
112,112,78.5627,17.22402,Bonguluru_112.000 Inner
112,112,78.5627,17.22402,Bongluru_112.000 Inner
112.15,112,78.5627,17.22402,Bongluru_112.150 Outer
112.5,112,78.5627,17.22402,Bongluru_112.500_INNER
112.5,112,78.5627,17.22402,RaviRayal_112.500_Outer
112.5,112,78.5627,17.22402,Bongluru_112.500_Outer
112.8,113,78.55366,17.21995,Ravirayal_112.800_Inner
113,113,78.55366,17.21995,RaviRayal_113.000_INNER
113,113,78.55366,17.21995,RaviRayal_113.000_OUTER
113,113,78.55366,17.21995,Bonguluru_113.000_inner_Serviceroad
113,113,78.55366,17.21995,Ravirayal_113.000_inner
113,113,78.55366,17.21995,Ravirayal_113.000 Inner
113.35,113,78.55366,17.21995,Ravirayal_113.350 Inner
113.5,113,78.55366,17.21995,RaviRayal_113.500_INNER
113.8,114,78.54499,17.2164,Ravirayal_113.800 Inner
113.9,114,78.54499,17.2164,Raviryal_113.900_Inner
114,114,78.54499,17.2164,Bonguluru
114,114,78.54499,17.2164,Raviarayal_114.000 _outer
114,114,78.54499,17.2164,Bongluru_114.000_inner
114,114,78.54499,17.2164,Bongluru_114.000_inner
114,114,78.54499,17.2164,Ravirayal_114.000_Inner
114,114,78.54499,17.2164,Ravirayal_114.000_Outer
114,114,78.54499,17.2164,Ravirayal_114.000 Outer
114,114,78.54499,17.2164,Ravirayal_114.000 Outer
114,114,78.54499,17.2164,Ravirayal_114.000 Inner
114.15,114.05,78.54606,17.21642,Ravirayal_114.150_Outer
114.3,114.05,78.54606,17.21642,Ravi Rayal_114.300 _outer
114.4,114.05,78.54606,17.21642,Bongluru_114.400_Outer
114.45,114.05,78.54606,17.21642,Bongluru_114.450 Inner
114.5,114.05,78.54606,17.21642,Ravirayal_114.500_Outer
114.5,114.05,78.54606,17.21642,Ravirayal_114.500 Inner
115,115,78.53612,17.2142,Ravirayal_115.000 Outer
115.2,115,78.53612,17.2142,RaviRayal_115.200_OUTER
115.2,115,78.53612,17.2142,RaviRayal_115.200 Inner
115.5,115.5,78.53149,17.21314,RaviRayal_115.500_inner
115.5,115.5,78.53149,17.21314,RaviRayal_115.500_inner
115.5,115.5,78.53149,17.21314,Ravirayala_115.500 _outer
115.5,115.5,78.53149,17.21314,RaviRayal_Exit 13 _outer
115.5,115.5,78.53149,17.21314,Ravirayala_115.500_Service Road
115.5,115.5,78.53149,17.21314,RaviRayal_115.500_inner
115.5,115.5,78.53149,17.21314,Ravirayal_115.500_inner
115.5,115.5,78.53149,17.21314,RaviRayal_Exit-13_inner
115.5,115.5,78.53149,17.21314,RaviRayal_Exit-13_inner
115.5,115.5,78.53149,17.21314,Ravirayal_115.500 Trauma
115.5,115.5,78.53149,17.21314,RaviRayal_Exit - 13_INNER
115.5,115.5,78.53149,17.21314,RaviRayal_115.500_INNER
115.5,115.5,78.53149,17.21314,Raviryal_Exit - 13 Inner
115.5,115.5,78.53149,17.21314,Ravirayal_115.500 _Inner
115.6,115.5,78.53149,17.21314,RaviRayal_115.600_inner
115.7,115.5,78.53149,17.21314,Ravirayal_115.700_inner
116,116,78.5268,17.21209,Ravirayal_116.000_inner
116,116,78.5268,17.21209,Ravirayal_116.000_Outer
116,116,78.5268,17.21209,Raviryal_116.000 Inner
116,116,78.5268,17.21209,Raviryal_116.000_Inner
116,116,78.5268,17.21209,Ravirayal_116.000_Inner
116,116,78.5268,17.21209,Ravirayal_116.000_Inner
116,116,78.5268,17.21209,Ravirayal_116.000 Inner
116,116,78.5268,17.21209,Raviaryal_116.000 Inner
116.35,116.35,78.52406,17.21111,Ravirayal_116.350 _outer
116.35,116.35,78.52406,17.21111,Ravi Rayal_116.350_inner
116.35,116.35,78.52406,17.21111,Ravirayal_116.350 _outer
116.35,116.35,78.52406,17.21111,RaviRayal_Exit-13_Outer
116.35,116.35,78.52406,17.21111,Ravirayal_Exit-13
116.35,116.35,78.52406,17.21111,Ravirayal_Exit-13_Outer
116.35,116.35,78.52406,17.21111,RaviRayal_116.350_Outer
116.35,116.35,78.52406,17.21111,RaviRayal_Exit-13_Outer
116.35,116.35,78.52406,17.21111,RaviRayal_116.350_inner
116.35,116.35,78.52406,17.21111,Ravirayal_Exit - 13_OUTER
116.35,116.35,78.52406,17.21111,RaviRayal_116.350_OUTER
116.35,116.35,78.52406,17.21111,Ravirayal_116.350_Inner
116.35,116.35,78.52406,17.21111,Ravirayal_116.350 Inner
116.35,116.35,78.52406,17.21111,Ravirayal_116.350 Inner
116.35,116.35,78.52406,17.21111,Ravirayal_116.350 Inner
116.5,116.47,78.52258,17.21123,Ravirayal_116.500 Outer
117,117,78.51769,17.21012,Ravirayal
117,117,78.51769,17.21012,Ravirayal_117.000_inner
117,117,78.51769,17.21012,RaviRayal_117.000 _outer
117,117,78.51769,17.21012,RaviRayal_117.000_Outer
117,117,78.51769,17.21012,Ravirayal_117.000_inner
117,117,78.51769,17.21012,RaviRayal_117.000_Outer
117,117,78.51769,17.21012,Ravirayal_117.000_OUTER
117,117,78.51769,17.21012,Ravirayal_117.000 Outer
117.5,117.9,78.50943,17.20831,RaviRayal_117.500_inner
118,118,78.50862,17.20812,Ravirayal
118,118,78.50862,17.20812,Raviryala_118.000 _outer
118,118,78.50862,17.20812,RaviRayal_118.000_inner
118,118,78.50862,17.20812,Raviryal_118.000 Outer
118,118,78.50862,17.20812,Raviryal_118.000_Outer
118.3,118,78.50862,17.20812,Ravirayal_118.300 _outer
118.3,118,78.50862,17.20812,Ravirayal_118.300 Outer
118.8,119,78.49952,17.20616,Ravirayal_118.800 Inner
118.9,119,78.49952,17.20616,Tukkuguda_118.900 Outer
119,119,78.49952,17.20616,Tukkuguda_119.000 _outer
119,119,78.49952,17.20616,Ravirayal_119.000 _outer
119,119,78.49952,17.20616,RaviRayal_119.000_inner
119,119,78.49952,17.20616,Tukkuguda_119.000_Outer
119,119,78.49952,17.20616,Ravirayal_119.000_inner
119,119,78.49952,17.20616,Tukkuguda_119.000_Inner
119,119,78.49952,17.20616,Ravirayal_119.000 Inner
119.1,119,78.49952,17.20616,Ravirayal_119.100_Inner
119.8,119.6,78.49388,17.20464,RaviRayal_119.800_Outer
120,120,78.49025,17.2045,Tukkuguda_120.000 _outer
120,120,78.49025,17.2045,Tukkuguda_120.000 _outer
120,120,78.49025,17.2045,Tukkuguda_120.000 _outer
120,120,78.49025,17.2045,Tukkuguda_120.000 Outer
120.5,120,78.49025,17.2045,Tukkuguda_120.500_Outer
121,121,78.48086,17.20403,Tukkuguda_Service Road
121,121,78.48086,17.20403,Tukkuguda_121.000_OUTER
121,121,78.48086,17.20403,Tukkuguda_121.000_Outer
121,121,78.48086,17.20403,Tukkuguda_121.000 Outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 _outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 _outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150_inner
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 _outer
121.15,121.15,78.47904,17.20404,Tukkuguda_Exit - 14 _INNER
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150_OUTER
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 Inner
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150_Outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150_Outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 Outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150_Outer
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 Inner
121.15,121.15,78.47904,17.20404,Tukkuguda_121.150 Outer
121.5,121.4,78.47639,17.20314,Tukkuguda
121.5,121.4,78.47639,17.20314,Tukkuguda
121.5,121.4,78.47639,17.20314,Tukkuguda
121.5,121.4,78.47639,17.20314,Tukkuguda
121.5,121.4,78.47639,17.20314,Tukkuguda _outer
121.5,121.4,78.47639,17.20314,Tukkuguda_121.500
121.5,121.4,78.47639,17.20314,Tukkuguda_Exit 14_inner
121.5,121.4,78.47639,17.20314,Tukkuguda_121.500 Trauma
121.5,121.4,78.47639,17.20314,Tukkuguda_121.500 Bridge
121.8,121.85,78.47333,17.20373,Tukkuguda_121.800_flyover
121.8,121.85,78.47333,17.20373,Tukkuguda_121.800_Inner
121.85,121.85,78.47333,17.20373,tukkuguda_121.850 _outer
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit-14
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit-14_Outer
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit-14_Outer
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit-14_Outer
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit - 14_OUTER
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit - 14 _OUTER
121.85,121.85,78.47333,17.20373,Tukkuguda_Exit - 14_OUTER
121.85,121.85,78.47333,17.20373,Tukkuguda_121.850_Outer
121.85,121.85,78.47333,17.20373,Tukkuguda_121.850 Outer
122,122,78.47128,17.20423,Tukkuguda_122 _outer
122,122,78.47128,17.20423,Tukkuguda_122.000 _outer
122,122,78.47128,17.20423,Tukkuguda_122.000 _outer
122,122,78.47128,17.20423,Tukkuguda_122.000_inner
122,122,78.47128,17.20423,Tukkuguda_122.000_Outer
122,122,78.47128,17.20423,Tukkuguda_122.000_INNER
122,122,78.47128,17.20423,Tukkuguda_122.000_Outer
122.5,122,78.47128,17.20423,Tukkuguda_122.500 _outer
122.5,122,78.47128,17.20423,Tukkuguda_122.500 Outer
122.65,123,78.46196,17.20421,Tukkuguda_122.650_Inner
122.7,123,78.46196,17.20421,Tukkuguda_122.700_INNER
123,123,78.46196,17.20421,Tukkuguda_123.000 _outer
123,123,78.46196,17.20421,Tukkuguda_123.000 _outer
123,123,78.46196,17.20421,Tukkuguda_123.000 _outer
123,123,78.46196,17.20421,Tukkuguda_123.000_inner
123,123,78.46196,17.20421,Tukkuguda_123.000 _outer
123,123,78.46196,17.20421,Tukkuguda_123.000 _outer
123,123,78.46196,17.20421,Tukkuguda_123.000_Outer
123,123,78.46196,17.20421,Tukkuguda_123.000_Outer
123,123,78.46196,17.20421,Tukkuguda_123.000_Inner
123.2,123,78.46196,17.20421,Tukkuguda_123.200_Outer
123.2,123,78.46196,17.20421,Pedda Golconda_123.200_Outer
123.3,123.4,78.45823,17.20411,Tukkuguda_123.300_Outer
123.35,123.4,78.45823,17.20411,Tukkuguda_123.350_inner
123.45,123.4,78.45823,17.20411,Tukkuguda_123.450_inner
123.5,123.4,78.45823,17.20411,Tukkuguda_123.500_inner
123.5,123.4,78.45823,17.20411,Tukkuguda_123.500_Outer
124,124,78.45252,17.20397,Tukkuguda_124.000 _outer
124,124,78.45252,17.20397,Tukkuguda_124.000_inner
124,124,78.45252,17.20397,Tukkuguda_124.000_INNER
124,124,78.45252,17.20397,Tukkuguda_124.000_OUTER
124,124,78.45252,17.20397,Tukkuguda_124.000 Outer
124.2,124,78.45252,17.20397,Tukkuguda_124.200_OUTER
124.25,124,78.45252,17.20397,Tukkuguda_124.250_OUTER
124.3,124,78.45252,17.20397,Tukkuguda_124.300_inner
124.5,124,78.45252,17.20397,Tukkuguda_124.500_inner
124.5,124,78.45252,17.20397,Tukkuguda_124.500 Inner
124.7,125,78.44313,17.20376,Tukkuguda_124.700 Inner
125,125,78.44313,17.20376,Tukkuguda_125.000_inner
125,125,78.44313,17.20376,Tukkuguda_125.000 _outer
125,125,78.44313,17.20376,Tukkuguda_125.000_INNER
125,125,78.44313,17.20376,Tukkuguda_125.000_Inner
125,125,78.44313,17.20376,Tukkuguda_125.000_Outer
125,125,78.44313,17.20376,Tukkuguda_125.000 Inner
125,125,78.44313,17.20376,Tukkuguda_125.000 Outer
125.2,125,78.44313,17.20376,Tukkuguda_125.200_inner
125.35,125,78.44313,17.20376,Tukkuguda_125.350_inner
125.35,125,78.44313,17.20376,Tukkuguda_125.350_Outer
125.5,125,78.44313,17.20376,Pedda Golconda_125.500_Outer
125.65,126,78.43374,17.20373,Tukkuguda
125.65,126,78.43374,17.20373,Tukkuguda_125.650 _outer
125.65,126,78.43374,17.20373,Tukkuguda_125.650_OUTER
125.65,126,78.43374,17.20373,Tukkuguda_125.650 Inner
125.7,126,78.43374,17.20373,Tukkuguda_125.700 _outer
125.9,126,78.43374,17.20373,Tukkuguda_125.900_INNER
126,126,78.43374,17.20373,Tukkuguda_126.000 _outer
126,126,78.43374,17.20373,Tukkuguda_126.000 _outer
126,126,78.43374,17.20373,Tukkuguda_126.000 _outer
126,126,78.43374,17.20373,Tukkuguda_126.000 Outer
126.2,126,78.43374,17.20373,Pedda Golconda_126.200_INNER
126.4,126,78.43374,17.20373,Tukkuguda_126.400 _outer
126.65,127,78.42455,17.20365,Tukkuguda
126.8,127,78.42455,17.20365,Tukkuguda_126.800_INNER
127,127,78.42455,17.20365,Tukkuguda_127.000_inner
127,127,78.42455,17.20365,Tukkuguda_127.000_inner
127,127,78.42455,17.20365,Tukkuguda_127.000_OUTER
127,127,78.42455,17.20365,Pedda Golconda_127.000_OUTER
127.6,127.85,78.41702,17.2031,Tukkuguda_127.600 Inner
127.7,127.85,78.41702,17.2031,Pedda Golconda_127.700_Outer
127.8,127.85,78.41702,17.2031,Pedda Golconda_127.800_Inner
128,128,78.41515,17.20343,Pedda Golconda_128.000_OUTER
128,128,78.41515,17.20343,Pedda Golconda_128.000_Outer
128,128,78.41515,17.20343,Tukkuguda_128.000 Outer
128.1,128,78.41515,17.20343,Pedda Golconda_128.100_inner
128.1,128,78.41515,17.20343,Tukkuguda_128.100 Outer
128.1,128,78.41515,17.20343,Peddagolconda_128.100 Inner
128.15,128,78.41515,17.20343,Pedda Golconda
128.9,129,78.40576,17.20343,Pedda Golconda_128.900 _outer
129,129,78.40576,17.20343,Pedda Golconda_129.000 _outer
129,129,78.40576,17.20343,Pedda_Golconda_129.000_inner
129,129,78.40576,17.20343,Pedda Golconda_129.000 Inner
129,129,78.40576,17.20343,Pedda Golconda_ 129.000 Outer
129,129,78.40576,17.20343,Pedda Golconda_129.000 Outer
129,129,78.40576,17.20343,Pedda Golconda_129.000 Inner
129.2,129.36,78.40223,17.20308,Pedda Golconda_129.200 Outer
129.4,129.4,78.40158,17.20357,Pedda Golconda
129.4,129.4,78.40158,17.20357,Pedda Golconda_129.400_inner
129.4,129.4,78.40158,17.20357,Pedda Golconda_Exit 15
129.4,129.4,78.40158,17.20357,Pedda_Golconda_Exit-15
129.4,129.4,78.40158,17.20357,Pedda_Golconda_Exit-15_inner
129.4,129.4,78.40158,17.20357,Pedda_Golconda_Exit-15_inner
129.4,129.4,78.40158,17.20357,Pedda_Golconda_129.400_Outer
129.4,129.4,78.40158,17.20357,Pedda Golconda_Exit - 15 Inner
129.4,129.4,78.40158,17.20357,Pedda Golconda_129.400_Trauma
129.5,129.4,78.40158,17.20357,Pedda Golconda_129.500 _outer
129.55,129.4,78.40158,17.20357,Pedda_Golconda_129.550_Outer
129.6,129.4,78.40158,17.20357,Pedda_Golconda_129.600_Outer
130,130,78.39621,17.20381,Pedda Golconda_130.000_Outer
130,130,78.39621,17.20381,Peddagolconda_130.000_Inner
130,130,78.39621,17.20381,Pedda Golconda_130.000 Outer
130,130,78.39621,17.20381,Pedda Golconda_130.000 Outer
130.05,130.05,78.39573,17.20345,Pedda Golconda
130.05,130.05,78.39573,17.20345,Pedda Golconda_130.050 _outer
130.05,130.05,78.39573,17.20345,Pedda Golconda_130.050 _outer
130.05,130.05,78.39573,17.20345,Pedda Golconda_130.050 _outer
130.05,130.05,78.39573,17.20345,Pedda Golconda_130.050_Outer
130.05,130.05,78.39573,17.20345,Pedda_Golconda_130.050_inner
130.05,130.05,78.39573,17.20345,Pedda_Golconda_Exit-15_Outer
130.05,130.05,78.39573,17.20345,Pedda_Golconda_Exit-15_Outer
130.05,130.05,78.39573,17.20345,Pedda_Golconda_Exit-15_Outer
130.05,130.05,78.39573,17.20345,Pedda_Golconda_Exit-15_Outer
130.05,130.05,78.39573,17.20345,Pedda Golconda_Exit - 15_OUTER
130.05,130.05,78.39573,17.20345,Pedda Golconda_Exit -  15 Outer
130.05,130.05,78.39573,17.20345,Pedda Golconda_Exit - 15 Outer
130.1,130.12,78.39515,17.20397,Pedda Golconda_130.100_Outer
130.2,130.12,78.39515,17.20397,Pedda Golconda
130.4,130.12,78.39515,17.20397,Pedda Golconda_130.400 _outer
130.6,131,78.38838,17.20766,Pedda Golconda_130.600_inner
130.7,131,78.38838,17.20766,Pedda Golconda_130.700_INNER
130.8,131,78.38838,17.20766,Pedda Golconda_130.800_OUTER
131,131,78.38838,17.20766,Shamshabad_131.000_inner
131,131,78.38838,17.20766,Pedda Golconda_131.000_inner
131,131,78.38838,17.20766,Pedda Golconda
131,131,78.38838,17.20766,Pedda_Golconda_131.000_inner
131,131,78.38838,17.20766,Peddagolconda_131.000 Outer
131,131,78.38838,17.20766,Pedda Golconda_131.000 Outer
131.1,131,78.38838,17.20766,Pedda Golkonda_131.100_Inner
131.4,131.4,78.38652,17.21068,Pedda Golconda_131.400_Outer
131.5,131.4,78.38652,17.21068,Pedda Golconda_131.500_inner
131.7,131.4,78.38652,17.21068,Pedda_Golconda_131.700_inner
131.75,132,78.38374,17.21531,Shamshabad_131.750_inner
131.75,132,78.38374,17.21531,Shamshabad_131.750_Outer
131.9,132,78.38374,17.21531,Pedda Golconda_131.900 Outer
132,132,78.38374,17.21531,PeddaGolconda_132.000 _outer
132,132,78.38374,17.21531,Pedda Golconda_131.000  Inner
132.2,132,78.38374,17.21531,Shamshabad_132.200 _outer
132.5,132,78.38374,17.21531,Shamshabad_132.500_OUTER
133,133,78.38225,17.2242,Shamshabad
133,133,78.38225,17.2242,Shamshabad
133,133,78.38225,17.2242,Shamshabad_133.000_inner
133,133,78.38225,17.2242,Pedda Golconda_133.000_inner
133.25,133,78.38225,17.2242,Pedda Golconda_133.250_inner
133.3,133,78.38225,17.2242,Pedda_Golconda_133.300_Outer
133.3,133,78.38225,17.2242,Pedda Golconda_133.300_Inner
133.8,134,78.38215,17.23343,Pedda Golconda_133.800 Outer
134,134,78.38215,17.23343,Shamshabad
134,134,78.38215,17.23343,Shamshabad
134,134,78.38215,17.23343,Shamshabad_134.000 _outer
134,134,78.38215,17.23343,Pedda Golconda_134.000 _outer
134,134,78.38215,17.23343,Shamshabad_134.000_inner
134,134,78.38215,17.23343,Shamshabad_134.000_Outer
134,134,78.38215,17.23343,Shamshabad_134.000 Outer
134,134,78.38215,17.23343,Shamshabad_134.000 Outer
134,134,78.38215,17.23343,Shamshabad_134.000 Outer
134,134,78.38215,17.23343,Shamshabad_134.000 Outer
134.4,134.5,78.38172,17.23791,Shamshabad_134.400 _outer
134.4,134.5,78.38172,17.23791,Shamshabad_134.400_inner
134.65,134.5,78.38172,17.23791,Shamshabad_134.650 _outer
135,135,78.38176,17.24245,Shamshabad
135,135,78.38176,17.24245,Shamshabad_135 - 136  _outer
135,135,78.38176,17.24245,Shamshabad_135.000 Inner
135,135,78.38176,17.24245,Shamshabad_135.000 Outer
135.15,135,78.38176,17.24245,Shamshabad_135.150_INNER
135.2,135,78.38176,17.24245,Shamshabad_135.200_Outer
135.4,135.6,78.37952,17.24729,Shamshabad_135.400_Outer
135.5,135.6,78.37952,17.24729,Shamshabad_135.500 Inner
135.7,135.6,78.37952,17.24729,Shamshabad_135.700 _outer
135.85,135.98,78.37814,17.25006,Shamshabad_135.850 Outer
135.98,135.98,78.37814,17.25006,Shamshabad_135.980 _outer
135.98,135.98,78.37814,17.25006,Shamshabad_135.980_inner
135.98,135.98,78.37814,17.25006,Shamshabad_135.980 _outer
135.98,135.98,78.37814,17.25006,Shamshabad_Exit-16_Outer
135.98,135.98,78.37814,17.25006,Shamshabad_135.980 Outer
136,136,78.37827,17.25072,Shamshabad
136,136,78.37827,17.25072,Shamshabad
136,136,78.37827,17.25072,Shmashabad_136.000
136,136,78.37827,17.25072,Shmashabad_136.000
136,136,78.37827,17.25072,Shamshabad_136.000_Inner
136,136,78.37827,17.25072,Shamshabad_136.000 Inner
136,136,78.37827,17.25072,Shamshabad_136.000 Inner
136,136,78.37827,17.25072,Shamshabad_136.000 Outer
136,136,78.37827,17.25072,Shamshabad_136.000 Outer
136,136,78.37827,17.25072,Shamshabad_136.000 Outer
136,136,78.37827,17.25072,SHamshabad_136.000 Inner
136.02,136.02,78.37838,17.2505,Shamshabad_Exit-16_inner
136.02,136.02,78.37838,17.2505,Shamshabad_Exit-16_inner
136.02,136.02,78.37838,17.2505,Shamshabad_Exit-16_inner
136.02,136.02,78.37838,17.2505,Shamshabad_Exit-16
136.02,136.02,78.37838,17.2505,Shamshabad_Exit-16_inner
136.02,136.02,78.37838,17.2505,Shamshabad_Exit-16_inner
136.02,136.02,78.37838,17.2505,Shamshabad_136.020_inner
136.02,136.02,78.37838,17.2505,Shamshabad_EXIT - 16_INNER
136.02,136.02,78.37838,17.2505,Rajendra Nagar - Shamshabad_17  - 16_INNER
136.02,136.02,78.37838,17.2505,Shamshabad_Exit - 16_INNER
136.02,136.02,78.37838,17.2505,Shamshabad_Exit - 16_INNER
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,SHAMSHABAD
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,SHAMSHABAD
136.1,136.1,78.38063,17.25441,SHAMSHABAD
136.1,136.1,78.38063,17.25441,SHAMSHABAD
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad_136.100
136.1,136.1,78.38063,17.25441,Shamshabad
136.1,136.1,78.38063,17.25441,Shamshabad_136.100_Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100
136.1,136.1,78.38063,17.25441,Shamshabad_Exit  # 15 - 16 _outer
136.1,136.1,78.38063,17.25441,Shamshabad_Exit 16_inner
136.1,136.1,78.38063,17.25441,Shamshabad_136.100_Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100_Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100
136.1,136.1,78.38063,17.25441,Shamshabad_136.100
136.1,136.1,78.38063,17.25441,Shamshabad_136.100_
136.1,136.1,78.38063,17.25441,Shamshabad_136.100 Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100 Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100_Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100_Trauma
136.1,136.1,78.38063,17.25441,Shamshabad_136.100 Inner
136.4,136.63,78.37606,17.25536,Shamshabad_136.400_inner
136.5,136.63,78.37606,17.25536,Shamshabad_136.500_inner
136.5,136.63,78.37606,17.25536,Shamshabad_136.500 Outer
136.8,136.63,78.37606,17.25536,Shamshabad_136.800 Outer
136.95,137,78.37568,17.25918,Shamshabad_136.950 _outer
137,137,78.37568,17.25918,Shamshabad
137,137,78.37568,17.25918,Shamshabad_137 - 136_inner
137,137,78.37568,17.25918,Shamshabad_137.000 _outer
137,137,78.37568,17.25918,Shamshabad_137.000 _outer
137,137,78.37568,17.25918,Shamshabad_137.000_Outer
137,137,78.37568,17.25918,Shamshabad_137.000_Outer
137,137,78.37568,17.25918,Shamshabad_137.000_OUTER
137,137,78.37568,17.25918,Shamshabad_137.000_OUTER
137.2,137,78.37568,17.25918,Shamshabad_137.200 Inner
137.3,137,78.37568,17.25918,Shamshabad_137.300_INNER
137.5,137.95,78.37862,17.26718,Shamshabad_137.500_inner
137.5,137.95,78.37862,17.26718,Shamshabad_137.500 Inner
137.8,137.95,78.37862,17.26718,Shamshabad_137.800_inner
138,138,78.37877,17.26753,Shamshabad
138,138,78.37877,17.26753,Shamshabad_138.000_inner
138,138,78.37877,17.26753,Shamshabad_138.000 Outer
138,138,78.37877,17.26753,Shamshabad_138.000_Inner
138,138,78.37877,17.26753,Shamshabad_138.000_Outer
138,138,78.37877,17.26753,Shamshabad_138.000 Outer
138.2,138,78.37877,17.26753,Shamshabad_138.200 Outer
138.3,138,78.37877,17.26753,Shamshabad_138.300_inner
138.35,138,78.37877,17.26753,Shamshabad_138.350_inner
138.5,138,78.37877,17.26753,Shamshabad_138.500_Inner
138.5,138,78.37877,17.26753,Shamshabad_138.500 Outer
138.9,139,78.38208,17.27593,Shamshabad_138.900_Outer
138.9,139,78.38208,17.27593,Rajendra Nagar_138.900 Inner
139,139,78.38208,17.27593,Shamshabad
139,139,78.38208,17.27593,Shamshabad_139.000 _outer
139,139,78.38208,17.27593,Shamshabad_139.000_inner
139,139,78.38208,17.27593,Shamshabad_139.000_Outer
139,139,78.38208,17.27593,Shamshabad_139.000_Inner
139,139,78.38208,17.27593,Shamshabad_139.000_Inner
139,139,78.38208,17.27593,Shamshabad_139.000
139.8,140,78.38284,17.28494,Shamshabad_139.800 _outer
139.8,140,78.38284,17.28494,Shamshabad_139.800_Outer
140,140,78.38284,17.28494,TSPA_140 - 139_inner
140,140,78.38284,17.28494,Shamshabad_140.000_inner
140,140,78.38284,17.28494,Shamshabad_140.000_inner
140,140,78.38284,17.28494,Shamshabad_140.000_OUTER
140,140,78.38284,17.28494,Rajendra Nagar_140.000_INNER
140,140,78.38284,17.28494,Shamshabad_140.000_Inner
140,140,78.38284,17.28494,Rajendra Nagar_140.000_Outer
140,140,78.38284,17.28494,Rajendra Nagar_140.000_Outer
140,140,78.38284,17.28494,Rajendra Nagar_140.000_Outer
140,140,78.38284,17.28494,Shamshabad_140.000_Outer
140,140,78.38284,17.28494,Shamshabad_140.000 Inner
140.5,140.95,78.38066,17.29334,Rajendra_Nagar_140.500_Outer
140.5,140.95,78.38066,17.29334,Shamshabad_140.500_Outer
140.5,140.95,78.38066,17.29334,Shamshabad_140.500 Outer
140.7,140.95,78.38066,17.29334,Rajendra Nagar_140.700_Outer
140.8,140.95,78.38066,17.29334,Shamshabad_140.800 Inner
140.85,140.95,78.38066,17.29334,Shamshabad_140.850_inner
140.97,140.95,78.38066,17.29334,Rajendra nagar_140.970 _outer
141,141,78.38094,17.29384,Shamshabad_141 - 140_inner
141,141,78.38094,17.29384,Rajendra Nagar_141.000_INNER
